"","participant.code","mark","round","Index","nobsr","seqin","name","timestamp","unix_timestamp","secs_since_round_starts","body","delta","price_index","slider_value","clicked_volatility","volatility","exit.price","surv.norm11_invlott","surv.norm11down_invlott","surv.norm11up_invlott","surv.riskat","surv.management","surv.age","surv.gender","subject"
"915","0vooriu0",1,1,12,12,120,"slider value changed","2021-10-27 09:59:27.336722+00:00",1635328767,59,"{'sliderValue': 0, 'currentPrice': 229.569, 'priceIndex': 120, 'secs_since_round_starts': 59}",9.05599999999998,120,0,,0.4,229.569,6,7,3,2,3,25,0,6
"916","0vooriu0",1,1,12,13,120,"show confirming dialog","2021-10-27 09:59:27.446344+00:00",1635328767,59,"{'currentPrice': 229.569, 'priceIndex': 120, 'secs_since_round_starts': 59}",9.05599999999998,120,,,0.4,229.569,6,7,3,2,3,25,0,6
"917","0vooriu0",1,1,12,14,120,"Sell","2021-10-27 09:59:28.606090+00:00",1635328768,60,"{'currentPrice': 229.569, 'priceIndex': 120, 'secs_since_round_starts': 60}",9.05599999999998,120,,,0.4,229.569,6,7,3,2,3,25,0,6
"918","0vooriu0",1,2,13,15,10,"Trade_starts","2021-10-27 10:00:58.785089+00:00",1635328858,1,"{'currentPrice': 100.932, 'priceIndex': 10, 'secs_since_round_starts': 1}",0.932000000000002,10,,,0.3,241.428,6,7,3,2,3,25,0,6
"919","0vooriu0",1,2,14,16,20,"","",,,"",-1.41500000000001,,,,0.3,241.428,6,7,3,2,3,25,0,6
"920","0vooriu0",1,2,15,17,30,"","",,,"",-0.0919999999999987,,,,0.3,241.428,6,7,3,2,3,25,0,6
"921","0vooriu0",1,2,16,18,40,"","",,,"",13.277,,,,0.3,241.428,6,7,3,2,3,25,0,6
"922","0vooriu0",1,2,17,19,50,"","",,,"",6.44500000000001,,,,0.3,241.428,6,7,3,2,3,25,0,6
"923","0vooriu0",1,2,18,20,60,"","",,,"",19.502,,,,0.3,241.428,6,7,3,2,3,25,0,6
"924","0vooriu0",1,2,19,21,70,"","",,,"",25.846,,,,0.3,241.428,6,7,3,2,3,25,0,6
"925","0vooriu0",1,2,20,22,80,"","",,,"",7.81799999999998,,,,0.3,241.428,6,7,3,2,3,25,0,6
"926","0vooriu0",1,2,21,23,90,"","",,,"",7.90200000000002,,,,0.3,241.428,6,7,3,2,3,25,0,6
"927","0vooriu0",1,2,22,24,100,"","",,,"",23.211,,,,0.3,241.428,6,7,3,2,3,25,0,6
"928","0vooriu0",1,2,23,25,110,"","",,,"",2.16200000000001,,,,0.3,241.428,6,7,3,2,3,25,0,6
"929","0vooriu0",1,2,24,26,120,"slider value changed","2021-10-27 10:02:00.651512+00:00",1635328920,61,"{'sliderValue': 3, 'currentPrice': 215.503, 'priceIndex': 120, 'secs_since_round_starts': 61}",9.91499999999999,120,3,,0.3,241.428,6,7,3,2,3,25,0,6
"930","0vooriu0",1,2,25,27,130,"slider value changed","2021-10-27 10:02:02.762633+00:00",1635328922,64,"{'sliderValue': 1, 'currentPrice': 213.726, 'priceIndex': 130, 'secs_since_round_starts': 64}",-1.77699999999999,130,1,,0.3,241.428,6,7,3,2,3,25,0,6
"931","0vooriu0",1,2,25,28,130,"slider value changed","2021-10-27 10:02:05.588313+00:00",1635328925,68,"{'sliderValue': 2, 'currentPrice': 213.726, 'priceIndex': 130, 'secs_since_round_starts': 68}",-1.77699999999999,130,2,,0.3,241.428,6,7,3,2,3,25,0,6
"932","0vooriu0",1,2,26,29,140,"slider value changed","2021-10-27 10:02:08.102601+00:00",1635328928,70,"{'sliderValue': 1, 'currentPrice': 196.221, 'priceIndex': 140, 'secs_since_round_starts': 70}",-17.505,140,1,,0.3,241.428,6,7,3,2,3,25,0,6
"933","0vooriu0",1,2,26,30,140,"slider value changed","2021-10-27 10:02:08.840432+00:00",1635328928,71,"{'sliderValue': 0, 'currentPrice': 196.221, 'priceIndex': 140, 'secs_since_round_starts': 71}",-17.505,140,0,,0.3,241.428,6,7,3,2,3,25,0,6
"934","0vooriu0",1,2,26,31,140,"show confirming dialog","2021-10-27 10:02:09.114846+00:00",1635328929,71,"{'currentPrice': 196.221, 'priceIndex': 140, 'secs_since_round_starts': 71}",-17.505,140,,,0.3,241.428,6,7,3,2,3,25,0,6
"935","0vooriu0",1,2,26,32,140,"Continue keeping","2021-10-27 10:02:10.482113+00:00",1635328930,72,"{'currentPrice': 196.221, 'priceIndex': 140, 'secs_since_round_starts': 72}",-17.505,140,,,0.3,241.428,6,7,3,2,3,25,0,6
"936","0vooriu0",1,2,27,33,150,"","",,,"",-14.249,,,,0.3,241.428,6,7,3,2,3,25,0,6
"937","0vooriu0",1,2,28,34,160,"","",,,"",-4.941,,,,0.3,241.428,6,7,3,2,3,25,0,6
"938","0vooriu0",1,2,29,35,170,"","",,,"",4.262,,,,0.3,241.428,6,7,3,2,3,25,0,6
"939","0vooriu0",1,2,30,36,180,"","",,,"",9.04399999999998,,,,0.3,241.428,6,7,3,2,3,25,0,6
"940","0vooriu0",1,2,31,37,190,"","",,,"",4.42600000000002,,,,0.3,241.428,6,7,3,2,3,25,0,6
"941","0vooriu0",1,2,32,38,200,"","",,,"",-3.636,,,,0.3,241.428,6,7,3,2,3,25,0,6
"942","0vooriu0",1,2,33,39,210,"","",,,"",26.247,,,,0.3,241.428,6,7,3,2,3,25,0,6
"943","0vooriu0",1,2,34,40,220,"","",,,"",15.65,,,,0.3,241.428,6,7,3,2,3,25,0,6
"944","0vooriu0",1,2,35,41,230,"","",,,"",-4.55600000000001,,,,0.3,241.428,6,7,3,2,3,25,0,6
"945","0vooriu0",1,2,36,42,240,"","",,,"",12.96,,,,0.3,241.428,6,7,3,2,3,25,0,6
"946","0vooriu0",1,2,37,43,250,"","",,,"",17.335,,,,0.3,241.428,6,7,3,2,3,25,0,6
"947","0vooriu0",1,3,38,44,10,"Trade_starts","2021-10-27 10:03:36.105727+00:00",1635329016,0,"{'currentPrice': 108.157, 'priceIndex': 10, 'secs_since_round_starts': 0}",8.157,10,,,0.35,588.399,6,7,3,2,3,25,0,6
"948","0vooriu0",1,3,39,45,20,"","",,,"",0.536000000000001,,,,0.35,588.399,6,7,3,2,3,25,0,6
"949","0vooriu0",1,3,40,46,30,"","",,,"",15.471,,,,0.35,588.399,6,7,3,2,3,25,0,6
"950","0vooriu0",1,3,41,47,40,"","",,,"",7.223,,,,0.35,588.399,6,7,3,2,3,25,0,6
"951","0vooriu0",1,3,42,48,50,"","",,,"",19.496,,,,0.35,588.399,6,7,3,2,3,25,0,6
"952","0vooriu0",1,3,43,49,60,"","",,,"",10.255,,,,0.35,588.399,6,7,3,2,3,25,0,6
"953","0vooriu0",1,3,44,50,70,"","",,,"",26.963,,,,0.35,588.399,6,7,3,2,3,25,0,6
"954","0vooriu0",1,3,45,51,80,"","",,,"",24.418,,,,0.35,588.399,6,7,3,2,3,25,0,6
"955","0vooriu0",1,3,46,52,90,"","",,,"",33.63,,,,0.35,588.399,6,7,3,2,3,25,0,6
"956","0vooriu0",1,3,47,53,100,"","",,,"",25.406,,,,0.35,588.399,6,7,3,2,3,25,0,6
"957","0vooriu0",1,3,48,54,110,"","",,,"",25.09,,,,0.35,588.399,6,7,3,2,3,25,0,6
"958","0vooriu0",1,3,49,55,120,"","",,,"",-9.32799999999997,,,,0.35,588.399,6,7,3,2,3,25,0,6
"959","0vooriu0",1,3,50,56,130,"","",,,"",10.324,,,,0.35,588.399,6,7,3,2,3,25,0,6
"960","0vooriu0",1,3,51,57,140,"","",,,"",34.039,,,,0.35,588.399,6,7,3,2,3,25,0,6
"961","0vooriu0",1,3,52,58,150,"","",,,"",71.689,,,,0.35,588.399,6,7,3,2,3,25,0,6
"962","0vooriu0",1,3,53,59,160,"","",,,"",39.748,,,,0.35,588.399,6,7,3,2,3,25,0,6
"963","0vooriu0",1,3,54,60,170,"","",,,"",37.338,,,,0.35,588.399,6,7,3,2,3,25,0,6
"964","0vooriu0",1,3,55,61,180,"","",,,"",-11.149,,,,0.35,588.399,6,7,3,2,3,25,0,6
"965","0vooriu0",1,3,56,62,190,"","",,,"",17.752,,,,0.35,588.399,6,7,3,2,3,25,0,6
"966","0vooriu0",1,3,57,63,200,"","",,,"",-48.358,,,,0.35,588.399,6,7,3,2,3,25,0,6
"967","0vooriu0",1,3,58,64,210,"","",,,"",3.76600000000002,,,,0.35,588.399,6,7,3,2,3,25,0,6
"968","0vooriu0",1,3,59,65,220,"","",,,"",-0.677999999999997,,,,0.35,588.399,6,7,3,2,3,25,0,6
"969","0vooriu0",1,3,60,66,230,"","",,,"",58.526,,,,0.35,588.399,6,7,3,2,3,25,0,6
"970","0vooriu0",1,3,61,67,240,"","",,,"",88.085,,,,0.35,588.399,6,7,3,2,3,25,0,6
"971","0vooriu0",1,3,62,68,250,"","",,,"",6.41200000000003,,,,0.35,588.399,6,7,3,2,3,25,0,6
"972","0vooriu0",1,4,63,69,10,"Trade_starts","2021-10-27 10:06:09.765331+00:00",1635329169,0,"{'currentPrice': 108.107, 'priceIndex': 10, 'secs_since_round_starts': 0}",8.107,10,,,0.45,478.019,6,7,3,2,3,25,0,6
"973","0vooriu0",1,4,64,70,20,"","",,,"",10.896,,,,0.45,478.019,6,7,3,2,3,25,0,6
"974","0vooriu0",1,4,65,71,30,"","",,,"",1.11,,,,0.45,478.019,6,7,3,2,3,25,0,6
"975","0vooriu0",1,4,66,72,40,"","",,,"",13.816,,,,0.45,478.019,6,7,3,2,3,25,0,6
"976","0vooriu0",1,4,67,73,50,"","",,,"",22.432,,,,0.45,478.019,6,7,3,2,3,25,0,6
"977","0vooriu0",1,4,68,74,60,"","",,,"",-16.074,,,,0.45,478.019,6,7,3,2,3,25,0,6
"978","0vooriu0",1,4,69,75,70,"","",,,"",28.684,,,,0.45,478.019,6,7,3,2,3,25,0,6
"979","0vooriu0",1,4,70,76,80,"","",,,"",-13.35,,,,0.45,478.019,6,7,3,2,3,25,0,6
"980","0vooriu0",1,4,71,77,90,"","",,,"",3.99199999999999,,,,0.45,478.019,6,7,3,2,3,25,0,6
"981","0vooriu0",1,4,72,78,100,"","",,,"",8.32599999999999,,,,0.45,478.019,6,7,3,2,3,25,0,6
"982","0vooriu0",1,4,73,79,110,"","",,,"",15.296,,,,0.45,478.019,6,7,3,2,3,25,0,6
"983","0vooriu0",1,4,74,80,120,"","",,,"",33.025,,,,0.45,478.019,6,7,3,2,3,25,0,6
"984","0vooriu0",1,4,75,81,130,"","",,,"",0.573000000000008,,,,0.45,478.019,6,7,3,2,3,25,0,6
"985","0vooriu0",1,4,76,82,140,"","",,,"",20.263,,,,0.45,478.019,6,7,3,2,3,25,0,6
"986","0vooriu0",1,4,77,83,150,"","",,,"",30.416,,,,0.45,478.019,6,7,3,2,3,25,0,6
"987","0vooriu0",1,4,78,84,160,"","",,,"",51.686,,,,0.45,478.019,6,7,3,2,3,25,0,6
"988","0vooriu0",1,4,79,85,170,"","",,,"",53.212,,,,0.45,478.019,6,7,3,2,3,25,0,6
"989","0vooriu0",1,4,80,86,180,"","",,,"",47.989,,,,0.45,478.019,6,7,3,2,3,25,0,6
"990","0vooriu0",1,4,81,87,190,"","",,,"",38.741,,,,0.45,478.019,6,7,3,2,3,25,0,6
"991","0vooriu0",1,4,82,88,200,"","",,,"",19.022,,,,0.45,478.019,6,7,3,2,3,25,0,6
"992","0vooriu0",1,4,83,89,210,"","",,,"",81.295,,,,0.45,478.019,6,7,3,2,3,25,0,6
"993","0vooriu0",1,4,84,90,220,"","",,,"",17.3630000000001,,,,0.45,478.019,6,7,3,2,3,25,0,6
"994","0vooriu0",1,4,85,91,230,"","",,,"",-17.971,,,,0.45,478.019,6,7,3,2,3,25,0,6
"995","0vooriu0",1,4,86,92,240,"slider value changed","2021-10-27 10:08:12.209105+00:00",1635329292,122,"{'sliderValue': 0, 'currentPrice': 478.019, 'priceIndex': 240, 'secs_since_round_starts': 122}",-80.83,240,0,,0.45,478.019,6,7,3,2,3,25,0,6
"996","0vooriu0",1,4,86,93,240,"show confirming dialog","2021-10-27 10:08:12.421874+00:00",1635329292,122,"{'currentPrice': 478.019, 'priceIndex': 240, 'secs_since_round_starts': 122}",-80.83,240,,,0.45,478.019,6,7,3,2,3,25,0,6
"997","0vooriu0",1,4,86,94,240,"Sell","2021-10-27 10:08:14.135498+00:00",1635329294,124,"{'currentPrice': 478.019, 'priceIndex': 240, 'secs_since_round_starts': 124}",-80.83,240,,,0.45,478.019,6,7,3,2,3,25,0,6
"998","0vooriu0",1,5,87,95,10,"Trade_starts","2021-10-27 10:08:47.579339+00:00",1635329327,0,"{'currentPrice': 101.913, 'priceIndex': 10, 'secs_since_round_starts': 0}",1.913,10,,,0.45,123.37,6,7,3,2,3,25,0,6
"999","0vooriu0",1,5,88,96,20,"slider value changed","2021-10-27 10:08:52.181374+00:00",1635329332,6,"{'sliderValue': 1, 'currentPrice': 99.787, 'priceIndex': 20, 'secs_since_round_starts': 6}",-2.12599999999999,20,1,,0.45,123.37,6,7,3,2,3,25,0,6
"1000","0vooriu0",1,5,89,97,30,"slider value changed","2021-10-27 10:08:57.301305+00:00",1635329337,12,"{'sliderValue': 2, 'currentPrice': 102.862, 'priceIndex': 30, 'secs_since_round_starts': 12}",3.07499999999999,30,2,,0.45,123.37,6,7,3,2,3,25,0,6
"1001","0vooriu0",1,5,90,98,40,"slider value changed","2021-10-27 10:09:03.246810+00:00",1635329343,18,"{'sliderValue': 3, 'currentPrice': 112.246, 'priceIndex': 40, 'secs_since_round_starts': 18}",9.384,40,3,,0.45,123.37,6,7,3,2,3,25,0,6
"1002","0vooriu0",1,5,91,99,50,"","",,,"",19.08,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1003","0vooriu0",1,5,92,100,60,"","",,,"",20.411,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1004","0vooriu0",1,5,93,101,70,"","",,,"",17.664,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1005","0vooriu0",1,5,94,102,80,"","",,,"",25.285,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1006","0vooriu0",1,5,95,103,90,"","",,,"",-3.46000000000001,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1007","0vooriu0",1,5,96,104,100,"","",,,"",-4.77799999999999,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1008","0vooriu0",1,5,97,105,110,"","",,,"",-13.324,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1009","0vooriu0",1,5,98,106,120,"","",,,"",13.174,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1010","0vooriu0",1,5,99,107,130,"","",,,"",39.207,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1011","0vooriu0",1,5,100,108,140,"","",,,"",1.18800000000002,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1012","0vooriu0",1,5,101,109,150,"","",,,"",52.655,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1013","0vooriu0",1,5,102,110,160,"","",,,"",28.68,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1014","0vooriu0",1,5,103,111,170,"","",,,"",1.30799999999999,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1015","0vooriu0",1,5,104,112,180,"","",,,"",14.014,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1016","0vooriu0",1,5,105,113,190,"","",,,"",-5.52200000000005,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1017","0vooriu0",1,5,106,114,200,"","",,,"",30.2310000000001,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1018","0vooriu0",1,5,107,115,210,"","",,,"",40.991,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1019","0vooriu0",1,5,108,116,220,"","",,,"",-8.89699999999999,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1020","0vooriu0",1,5,109,117,230,"","",,,"",61.673,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1021","0vooriu0",1,5,110,118,240,"slider value changed","2021-10-27 10:10:48.201704+00:00",1635329448,123,"{'sliderValue': 0, 'currentPrice': 123.37, 'priceIndex': 240, 'secs_since_round_starts': 123}",-318.456,240,0,,0.45,123.37,6,7,3,2,3,25,0,6
"1022","0vooriu0",1,5,110,119,240,"show confirming dialog","2021-10-27 10:10:48.278184+00:00",1635329448,123,"{'currentPrice': 123.37, 'priceIndex': 240, 'secs_since_round_starts': 123}",-318.456,240,,,0.45,123.37,6,7,3,2,3,25,0,6
"1023","0vooriu0",1,5,110,120,240,"Continue keeping","2021-10-27 10:10:53.783363+00:00",1635329453,128,"{'currentPrice': 123.37, 'priceIndex': 240, 'secs_since_round_starts': 128}",-318.456,240,,,0.45,123.37,6,7,3,2,3,25,0,6
"1024","0vooriu0",1,5,110,121,240,"Trade_ends","2021-10-27 10:10:56.719937+00:00",1635329456,131,"{'currentPrice': 123.37, 'priceIndex': 250, 'secs_since_round_starts': 131}",-318.456,250,,,0.45,123.37,6,7,3,2,3,25,0,6
"1025","0vooriu0",1,5,111,122,250,"","",,,"",6.578,,,,0.45,123.37,6,7,3,2,3,25,0,6
"1026","0vooriu0",1,6,112,123,10,"Trade_starts","2021-10-27 10:11:13.564178+00:00",1635329473,0,"{'currentPrice': 124.742, 'priceIndex': 10, 'secs_since_round_starts': 0}",24.742,10,,,0.45,469.071,6,7,3,2,3,25,0,6
"1027","0vooriu0",1,6,113,124,20,"","",,,"",11.063,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1028","0vooriu0",1,6,114,125,30,"","",,,"",11.071,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1029","0vooriu0",1,6,115,126,40,"","",,,"",7.36699999999999,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1030","0vooriu0",1,6,116,127,50,"","",,,"",29.489,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1031","0vooriu0",1,6,117,128,60,"","",,,"",46.687,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1032","0vooriu0",1,6,118,129,70,"","",,,"",5.03399999999999,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1033","0vooriu0",1,6,119,130,80,"","",,,"",37.919,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1034","0vooriu0",1,6,120,131,90,"","",,,"",28.047,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1035","0vooriu0",1,6,121,132,100,"","",,,"",7.31100000000004,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1036","0vooriu0",1,6,122,133,110,"","",,,"",53.083,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1037","0vooriu0",1,6,123,134,120,"","",,,"",6.74200000000002,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1038","0vooriu0",1,6,124,135,130,"","",,,"",40.638,,,,0.45,469.071,6,7,3,2,3,25,0,6
"1039","0vooriu0",1,6,125,136,140,"slider value changed","2021-10-27 10:12:21.990067+00:00",1635329541,70,"{'sliderValue': 0, 'currentPrice': 469.071, 'priceIndex': 140, 'secs_since_round_starts': 70}",59.878,140,0,,0.45,469.071,6,7,3,2,3,25,0,6
"1040","0vooriu0",1,6,125,137,140,"show confirming dialog","2021-10-27 10:12:22.437185+00:00",1635329542,70,"{'currentPrice': 469.071, 'priceIndex': 140, 'secs_since_round_starts': 70}",59.878,140,,,0.45,469.071,6,7,3,2,3,25,0,6
"1041","0vooriu0",1,6,125,138,140,"Sell","2021-10-27 10:12:23.507195+00:00",1635329543,72,"{'currentPrice': 469.071, 'priceIndex': 140, 'secs_since_round_starts': 72}",59.878,140,,,0.45,469.071,6,7,3,2,3,25,0,6
"1042","0vooriu0",1,7,126,139,10,"Trade_starts","2021-10-27 10:12:40.830568+00:00",1635329560,0,"{'currentPrice': 98.234, 'priceIndex': 10, 'secs_since_round_starts': 0}",-1.76600000000001,10,,,0.45,5.052,6,7,3,2,3,25,0,6
"1043","0vooriu0",1,7,127,140,20,"slider value changed","2021-10-27 10:12:50.048119+00:00",1635329570,9,"{'sliderValue': 0, 'currentPrice': 96.077, 'priceIndex': 20, 'secs_since_round_starts': 9}",-2.157,20,0,,0.45,5.052,6,7,3,2,3,25,0,6
"1044","0vooriu0",1,7,127,141,20,"show confirming dialog","2021-10-27 10:12:50.198473+00:00",1635329570,9,"{'currentPrice': 96.077, 'priceIndex': 20, 'secs_since_round_starts': 9}",-2.157,20,,,0.45,5.052,6,7,3,2,3,25,0,6
"1045","0vooriu0",1,7,127,142,20,"Continue keeping","2021-10-27 10:12:51.805895+00:00",1635329571,11,"{'currentPrice': 96.077, 'priceIndex': 20, 'secs_since_round_starts': 11}",-2.157,20,,,0.45,5.052,6,7,3,2,3,25,0,6
"1046","0vooriu0",1,7,128,143,30,"","",,,"",13.622,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1047","0vooriu0",1,7,129,144,40,"","",,,"",15.961,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1048","0vooriu0",1,7,130,145,50,"","",,,"",14.228,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1049","0vooriu0",1,7,131,146,60,"","",,,"",-9.20000000000002,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1050","0vooriu0",1,7,132,147,70,"","",,,"",25.673,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1051","0vooriu0",1,7,133,148,80,"sharpChangeDetected","2021-10-27 10:13:29.879733+00:00",1635329609,47,"{'value': 38.866, 'position': 82, 'currentPrice': 151.319, 'priceIndex': 90, 'secs_since_round_starts': 47}",-5.042,90,,,0.45,5.052,6,7,3,2,3,25,0,6
"1052","0vooriu0",1,7,134,149,90,"","",,,"",-105.831,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1053","0vooriu0",1,7,135,150,100,"","",,,"",4.194,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1054","0vooriu0",1,7,136,151,110,"","",,,"",1.11199999999999,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1055","0vooriu0",1,7,137,152,120,"sharpChangeDetected","2021-10-27 10:13:49.042896+00:00",1635329629,68,"{'value': 14.428, 'position': 120, 'currentPrice': 54.162, 'priceIndex': 130, 'secs_since_round_starts': 68}",3.368,130,,,0.45,5.052,6,7,3,2,3,25,0,6
"1056","0vooriu0",1,7,138,153,130,"","",,,"",-39.799,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1057","0vooriu0",1,7,139,154,140,"","",,,"",0.806000000000001,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1058","0vooriu0",1,7,140,155,150,"","",,,"",0.922999999999998,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1059","0vooriu0",1,7,141,156,160,"","",,,"",2.195,,,,0.45,5.052,6,7,3,2,3,25,0,6
"1060","0vooriu0",1,7,142,157,170,"sharpChangeDetected","2021-10-27 10:14:15.373242+00:00",1635329655,94,"{'value': 5.056, 'position': 171, 'currentPrice': 20.13, 'priceIndex': 180, 'secs_since_round_starts': 94}",1.843,180,,,0.45,5.052,6,7,3,2,3,25,0,6
"1061","0vooriu0",1,7,143,158,180,"slider value changed","2021-10-27 10:14:16.782961+00:00",1635329656,96,"{'sliderValue': 0, 'currentPrice': 5.052, 'priceIndex': 180, 'secs_since_round_starts': 96}",-15.078,180,0,,0.45,5.052,6,7,3,2,3,25,0,6
"1062","0vooriu0",1,7,143,159,180,"show confirming dialog","2021-10-27 10:14:16.860940+00:00",1635329656,96,"{'currentPrice': 5.052, 'priceIndex': 180, 'secs_since_round_starts': 96}",-15.078,180,,,0.45,5.052,6,7,3,2,3,25,0,6
"1063","0vooriu0",1,7,143,160,180,"Sell","2021-10-27 10:14:18.548857+00:00",1635329658,98,"{'currentPrice': 5.052, 'priceIndex': 180, 'secs_since_round_starts': 98}",-15.078,180,,,0.45,5.052,6,7,3,2,3,25,0,6
"1064","0vooriu0",1,8,144,161,10,"Trade_starts","2021-10-27 10:14:40.911059+00:00",1635329680,0,"{'currentPrice': 103.735, 'priceIndex': 10, 'secs_since_round_starts': 0}",3.735,10,,,0.45,8.988,6,7,3,2,3,25,0,6
"1065","0vooriu0",1,8,145,162,20,"","",,,"",11.96,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1066","0vooriu0",1,8,146,163,30,"","",,,"",9.02600000000001,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1067","0vooriu0",1,8,147,164,40,"","",,,"",-24.126,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1068","0vooriu0",1,8,148,165,50,"sharpChangeDetected","2021-10-27 10:15:07.092963+00:00",1635329707,26,"{'value': 32.482, 'position': 59, 'currentPrice': 110.309, 'priceIndex': 60, 'secs_since_round_starts': 26}",9.714,60,,,0.45,8.988,6,7,3,2,3,25,0,6
"1069","0vooriu0",1,8,149,166,60,"","",,,"",-77.827,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1070","0vooriu0",1,8,150,167,70,"","",,,"",-1.038,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1071","0vooriu0",1,8,151,168,80,"","",,,"",3.489,,,,0.45,8.988,6,7,3,2,3,25,0,6
"1072","0vooriu0",1,8,152,169,90,"sharpChangeDetected","2021-10-27 10:15:27.990639+00:00",1635329727,47,"{'value': 8.699, 'position': 93, 'currentPrice': 31.022, 'priceIndex': 100, 'secs_since_round_starts': 47}",-3.911,100,,,0.45,8.988,6,7,3,2,3,25,0,6
"1073","0vooriu0",1,8,153,170,100,"slider value changed","2021-10-27 10:15:29.466634+00:00",1635329729,49,"{'sliderValue': 0, 'currentPrice': 8.988, 'priceIndex': 100, 'secs_since_round_starts': 49}",-22.034,100,0,,0.45,8.988,6,7,3,2,3,25,0,6
"1074","0vooriu0",1,8,153,171,100,"show confirming dialog","2021-10-27 10:15:29.547985+00:00",1635329729,49,"{'currentPrice': 8.988, 'priceIndex': 100, 'secs_since_round_starts': 49}",-22.034,100,,,0.45,8.988,6,7,3,2,3,25,0,6
"1075","0vooriu0",1,8,153,172,100,"Sell","2021-10-27 10:15:30.983582+00:00",1635329730,50,"{'currentPrice': 8.988, 'priceIndex': 100, 'secs_since_round_starts': 50}",-22.034,100,,,0.45,8.988,6,7,3,2,3,25,0,6
"1076","0vooriu0",1,9,154,173,10,"Trade_starts","2021-10-27 10:15:39.092945+00:00",1635329739,0,"{'currentPrice': 93.249, 'priceIndex': 10, 'secs_since_round_starts': 0}",-6.751,10,,,0.45,23.592,6,7,3,2,3,25,0,6
"1077","0vooriu0",1,9,155,174,20,"","",,,"",2.72500000000001,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1078","0vooriu0",1,9,156,175,30,"sharpChangeDetected","2021-10-27 10:15:54.828639+00:00",1635329754,16,"{'value': 26.04, 'position': 34, 'currentPrice': 104.368, 'priceIndex': 40, 'secs_since_round_starts': 16}",8.39399999999999,40,,,0.45,23.592,6,7,3,2,3,25,0,6
"1079","0vooriu0",1,9,157,176,40,"","",,,"",-79.135,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1080","0vooriu0",1,9,158,177,50,"","",,,"",4.188,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1081","0vooriu0",1,9,159,178,60,"","",,,"",1.701,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1082","0vooriu0",1,9,160,179,70,"","",,,"",4.782,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1083","0vooriu0",1,9,161,180,80,"","",,,"",2.20999999999999,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1084","0vooriu0",1,9,162,181,90,"","",,,"",9.234,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1085","0vooriu0",1,9,163,182,100,"","",,,"",-2.741,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1086","0vooriu0",1,9,164,183,110,"","",,,"",3.495,,,,0.45,23.592,6,7,3,2,3,25,0,6
"1087","0vooriu0",1,9,165,184,120,"","",,,"",-2.672,,,,0.45,23.592,6,7,3,2,3,25,0,6
